iter	Passed	Remaining
6397	8387	4722
6398	8388	4720
6399	8390	4719
6400	8391	4718
6401	8392	4716
6402	8393	4715
6403	8394	4713
6404	8395	4712
6405	8396	4710
6406	8397	4709
6407	8398	4708
6408	8399	4706
6409	8401	4705
6410	8402	4703
6411	8403	4702
6412	8404	4701
6413	8405	4699
6414	8406	4698
6415	8408	4696
6416	8409	4695
6417	8410	4693
6418	8411	4692
6419	8413	4691
6420	8414	4690
6421	8415	4688
6422	8416	4687
6423	8417	4685
6424	8418	4684
6425	8420	4683
6426	8421	4681
6427	8422	4680
6428	8423	4678
6429	8424	4677
6430	8425	4676
6431	8427	4674
6432	8428	4673
6433	8429	4672
6434	8430	4670
6435	8431	4669
6436	8433	4667
6437	8434	4666
6438	8435	4665
6439	8436	4663
6440	8437	4662
6441	8438	4660
6442	8439	4659
6443	8441	4658
6444	8442	4656
6445	8443	4655
6446	8445	4654
6447	8446	4652
6448	8447	4651
6449	8448	4650
6450	8450	4648
6451	8451	4647
6452	8452	4645
6453	8453	4644
6454	8454	4643
6455	8455	4641
6456	8456	4640
6457	8458	4639
6458	8459	4637
6459	8461	4636
6460	8462	4635
6461	8463	4634
6462	8465	4632
6463	8466	4631
6464	8467	4630
6465	8469	4628
6466	8470	4627
6467	8471	4626
6468	8473	4625
6469	8474	4623
6470	8476	4622
6471	8477	4621
6472	8479	4620
6473	8480	4618
6474	8481	4617
6475	8483	4616
6476	8484	4614
6477	8485	4613
6478	8486	4611
6479	8487	4610
6480	8488	4609
6481	8490	4607
6482	8491	4606
6483	8492	4605
6484	8494	4603
6485	8495	4602
6486	8496	4601
6487	8497	4599
6488	8498	4598
6489	8499	4597
6490	8500	4595
6491	8502	4594
6492	8503	4592
6493	8504	4591
6494	8505	4590
6495	8506	4588
6496	8508	4587
6497	8509	4586
6498	8510	4584
6499	8512	4583
6500	8513	4582
6501	8514	4580
6502	8515	4579
6503	8516	4577
6504	8517	4576
6505	8518	4575
6506	8520	4573
6507	8521	4572
6508	8522	4570
6509	8524	4569
6510	8525	4568
6511	8526	4567
6512	8528	4565
6513	8529	4564
6514	8530	4563
6515	8531	4561
6516	8532	4560
6517	8533	4558
6518	8534	4557
6519	8536	4556
6520	8537	4554
6521	8538	4553
6522	8539	4551
6523	8541	4550
6524	8542	4549
6525	8543	4548
6526	8544	4546
6527	8545	4545
6528	8546	4543
6529	8548	4542
6530	8549	4541
6531	8550	4539
6532	8551	4538
6533	8552	4536
6534	8554	4535
6535	8555	4534
6536	8556	4532
6537	8558	4531
6538	8559	4530
6539	8560	4528
6540	8561	4527
6541	8562	4526
6542	8564	4524
6543	8565	4523
6544	8566	4522
6545	8567	4520
6546	8568	4519
6547	8569	4517
6548	8570	4516
6549	8573	4515
6550	8574	4514
6551	8575	4512
6552	8576	4511
6553	8577	4510
6554	8578	4508
6555	8579	4507
6556	8581	4505
6557	8582	4504
6558	8583	4502
6559	8584	4501
6560	8585	4500
6561	8586	4498
6562	8587	4497
6563	8589	4496
6564	8590	4494
6565	8591	4493
6566	8592	4491
6567	8593	4490
6568	8595	4489
6569	8596	4487
6570	8597	4486
6571	8598	4484
6572	8599	4483
6573	8600	4482
6574	8601	4480
6575	8603	4479
6576	8604	4478
6577	8605	4476
6578	8607	4475
6579	8608	4474
6580	8609	4472
6581	8610	4471
6582	8611	4470
6583	8612	4468
6584	8614	4467
6585	8615	4465
6586	8616	4464
6587	8617	4463
6588	8618	4461
6589	8619	4460
6590	8621	4459
6591	8623	4458
6592	8624	4456
6593	8625	4455
6594	8626	4453
6595	8627	4452
6596	8628	4451
6597	8629	4449
6598	8630	4448
6599	8632	4446
6600	8633	4445
6601	8634	4444
6602	8635	4442
6603	8637	4441
6604	8638	4440
6605	8639	4438
6606	8640	4437
6607	8641	4436
6608	8643	4434
6609	8644	4433
6610	8645	4431
6611	8646	4430
6612	8647	4429
6613	8648	4427
6614	8650	4426
6615	8651	4425
6616	8652	4423
6617	8654	4422
6618	8655	4421
6619	8657	4420
6620	8658	4418
6621	8659	4417
6622	8661	4416
6623	8662	4414
6624	8663	4413
6625	8664	4411
6626	8665	4410
6627	8666	4409
6628	8667	4407
6629	8669	4406
6630	8670	4405
6631	8672	4404
6632	8673	4402
6633	8674	4401
6634	8675	4399
6635	8676	4398
6636	8677	4397
6637	8678	4395
6638	8680	4394
6639	8681	4392
6640	8682	4391
6641	8683	4390
6642	8684	4388
6643	8686	4387
6644	8687	4386
6645	8688	4384
6646	8689	4383
6647	8691	4382
6648	8692	4380
6649	8693	4379
6650	8694	4378
6651	8695	4376
6652	8696	4375
6653	8698	4373
6654	8699	4372
6655	8700	4371
6656	8702	4369
6657	8703	4368
6658	8704	4367
6659	8705	4365
6660	8707	4364
6661	8708	4363
6662	8709	4361
6663	8710	4360
6664	8711	4359
6665	8713	4357
6666	8714	4356
6667	8715	4355
6668	8716	4353
6669	8718	4352
6670	8719	4351
6671	8721	4350
6672	8722	4348
6673	8723	4347
6674	8725	4346
6675	8726	4344
6676	8727	4343
6677	8728	4342
6678	8729	4340
6679	8731	4339
6680	8732	4337
6681	8733	4336
6682	8734	4335
6683	8736	4334
6684	8737	4332
6685	8738	4331
6686	8740	4330
6687	8741	4328
6688	8742	4327
6689	8744	4326
6690	8745	4324
6691	8746	4323
6692	8747	4322
6693	8749	4321
6694	8751	4320
6695	8752	4318
6696	8753	4317
6697	8755	4316
6698	8756	4314
6699	8757	4313
6700	8758	4312
6701	8759	4310
6702	8761	4309
6703	8762	4307
6704	8763	4306
6705	8765	4305
6706	8766	4304
6707	8767	4302
6708	8768	4301
6709	8769	4300
6710	8770	4298
6711	8772	4297
6712	8773	4295
6713	8774	4294
6714	8775	4292
6715	8776	4291
6716	8777	4290
6717	8779	4288
6718	8780	4287
6719	8781	4286
6720	8783	4285
6721	8784	4283
6722	8785	4282
6723	8786	4281
6724	8787	4279
6725	8789	4278
6726	8790	4276
6727	8791	4275
6728	8792	4274
6729	8793	4272
6730	8794	4271
6731	8795	4269
6732	8797	4268
6733	8798	4267
6734	8799	4266
6735	8800	4264
6736	8802	4263
6737	8803	4261
6738	8804	4260
6739	8805	4258
6740	8806	4257
6741	8807	4256
6742	8808	4254
6743	8809	4253
6744	8811	4252
6745	8812	4250
6746	8813	4249
6747	8815	4248
6748	8816	4246
6749	8817	4245
6750	8818	4244
6751	8819	4242
6752	8821	4241
6753	8822	4239
6754	8823	4238
6755	8824	4237
6756	8825	4235
6757	8826	4234
6758	8827	4233
6759	8829	4231
6760	8830	4230
6761	8831	4229
6762	8832	4227
6763	8834	4226
6764	8835	4225
6765	8836	4223
6766	8837	4222
6767	8838	4220
6768	8839	4219
6769	8841	4218
6770	8842	4216
6771	8843	4215
6772	8844	4214
6773	8845	4212
6774	8847	4211
6775	8848	4210
6776	8849	4208
6777	8851	4207
6778	8852	4206
6779	8853	4204
6780	8854	4203
6781	8856	4202
6782	8857	4200
6783	8858	4199
6784	8859	4197
6785	8860	4196
6786	8862	4195
6787	8863	4194
6788	8864	4192
6789	8865	4191
6790	8866	4189
6791	8867	4188
6792	8869	4187
6793	8870	4185
6794	8871	4184
6795	8872	4182
6796	8873	4181
6797	8874	4180
6798	8875	4178
6799	8876	4177
6800	8878	4176
6801	8879	4174
6802	8880	4173
6803	8881	4171
6804	8882	4170
6805	8883	4169
6806	8884	4167
6807	8886	4166
6808	8887	4164
6809	8888	4163
6810	8889	4162
6811	8890	4160
6812	8891	4159
6813	8893	4158
6814	8895	4157
6815	8896	4155
6816	8897	4154
6817	8898	4152
6818	8899	4151
6819	8900	4150
6820	8901	4148
6821	8902	4147
6822	8904	4145
6823	8905	4144
6824	8906	4143
6825	8907	4141
6826	8908	4140
6827	8910	4139
6828	8911	4138
6829	8912	4136
6830	8913	4135
6831	8915	4133
6832	8916	4132
6833	8917	4131
6834	8918	4129
6835	8919	4128
6836	8920	4126
6837	8921	4125
6838	8922	4124
6839	8924	4122
6840	8925	4121
6841	8927	4120
6842	8928	4119
6843	8929	4117
6844	8930	4116
6845	8931	4114
6846	8932	4113
6847	8934	4112
6848	8935	4110
6849	8936	4109
6850	8937	4108
6851	8938	4106
6852	8939	4105
6853	8940	4103
6854	8942	4102
6855	8944	4101
6856	8945	4100
6857	8946	4098
6858	8948	4097
6859	8949	4096
6860	8950	4095
6861	8951	4093
6862	8953	4092
6863	8954	4090
6864	8955	4089
6865	8956	4088
6866	8957	4086
6867	8959	4085
6868	8960	4084
6869	8961	4082
6870	8962	4081
6871	8963	4080
6872	8965	4078
6873	8966	4077
6874	8967	4076
6875	8968	4074
6876	8970	4073
6877	8971	4072
6878	8972	4070
6879	8974	4069
6880	8975	4068
6881	8977	4067
6882	8978	4065
6883	8979	4064
6884	8980	4063
6885	8982	4061
6886	8983	4060
6887	8984	4059
6888	8985	4057
6889	8986	4056
6890	8987	4055
6891	8989	4053
6892	8991	4052
6893	8992	4051
6894	8993	4049
6895	8994	4048
6896	8995	4047
6897	8996	4045
6898	8998	4044
6899	8999	4043
6900	9000	4041
6901	9001	4040
6902	9002	4039
6903	9004	4037
6904	9005	4036
6905	9006	4035
6906	9008	4033
6907	9009	4032
6908	9010	4031
6909	9011	4029
6910	9012	4028
6911	9013	4027
6912	9014	4025
6913	9016	4024
6914	9017	4022
6915	9018	4021
6916	9019	4020
6917	9020	4018
6918	9021	4017
6919	9023	4016
6920	9024	4014
6921	9025	4013
6922	9026	4012
6923	9027	4010
6924	9029	4009
6925	9030	4007
6926	9031	4006
6927	9032	4005
6928	9033	4003
6929	9035	4002
6930	9036	4001
6931	9037	3999
6932	9039	3998
6933	9040	3997
6934	9041	3996
6935	9042	3994
6936	9044	3993
6937	9045	3992
6938	9046	3990
6939	9047	3989
6940	9048	3987
6941	9049	3986
6942	9051	3985
6943	9052	3983
6944	9053	3982
6945	9054	3981
6946	9056	3979
6947	9057	3978
6948	9058	3977
6949	9059	3975
6950	9060	3974
6951	9061	3972
6952	9062	3971
6953	9063	3970
6954	9065	3968
6955	9066	3967
6956	9067	3966
6957	9068	3964
6958	9069	3963
6959	9071	3962
6960	9072	3960
6961	9073	3959
6962	9074	3958
6963	9075	3956
6964	9077	3955
6965	9078	3953
6966	9079	3952
6967	9080	3951
6968	9081	3949
6969	9082	3948
6970	9083	3947
6971	9084	3945
6972	9086	3944
6973	9087	3943
6974	9088	3941
6975	9090	3940
6976	9091	3939
6977	9092	3937
6978	9093	3936
6979	9094	3934
6980	9095	3933
6981	9096	3932
6982	9097	3930
6983	9099	3929
6984	9100	3928
6985	9101	3926
6986	9102	3925
6987	9104	3924
6988	9105	3922
6989	9106	3921
6990	9107	3920
6991	9108	3918
6992	9109	3917
6993	9111	3915
6994	9112	3914
6995	9113	3913
6996	9114	3911
6997	9115	3910
6998	9116	3909
6999	9118	3908
7000	9120	3906
7001	9121	3905
7002	9122	3903
7003	9123	3902
7004	9124	3901
7005	9125	3899
7006	9126	3898
7007	9128	3897
7008	9129	3895
7009	9130	3894
7010	9131	3893
7011	9132	3891
7012	9133	3890
7013	9135	3889
7014	9137	3888
7015	9138	3886
7016	9139	3885
7017	9141	3884
7018	9142	3882
7019	9143	3881
7020	9144	3880
7021	9145	3878
7022	9146	3877
7023	9148	3876
7024	9149	3874
7025	9150	3873
7026	9152	3872
7027	9153	3870
7028	9154	3869
7029	9155	3867
7030	9156	3866
7031	9157	3865
7032	9158	3863
7033	9159	3862
7034	9160	3860
7035	9161	3859
7036	9162	3858
7037	9164	3856
7038	9165	3855
7039	9166	3854
7040	9168	3852
7041	9169	3851
7042	9170	3850
7043	9171	3848
7044	9172	3847
7045	9173	3845
7046	9174	3844
7047	9175	3843
7048	9176	3841
7049	9178	3840
7050	9179	3839
7051	9180	3837
7052	9181	3836
7053	9183	3835
7054	9184	3834
7055	9185	3832
7056	9187	3831
7057	9188	3829
7058	9189	3828
7059	9190	3827
7060	9191	3825
7061	9192	3824
7062	9194	3823
7063	9195	3821
7064	9196	3820
7065	9197	3819
7066	9199	3817
7067	9200	3816
7068	9201	3815
7069	9203	3813
7070	9204	3812
7071	9205	3811
7072	9206	3810
7073	9208	3808
7074	9209	3807
7075	9211	3806
7076	9212	3805
7077	9213	3803
7078	9215	3802
7079	9216	3801
7080	9217	3799
7081	9219	3798
7082	9220	3797
7083	9221	3796
7084	9223	3794
7085	9224	3793
7086	9225	3791
7087	9226	3790
7088	9227	3789
7089	9229	3787
7090	9230	3786
7091	9231	3785
7092	9233	3784
7093	9234	3782
7094	9235	3781
7095	9236	3780
7096	9237	3778
7097	9239	3777
7098	9240	3775
7099	9241	3774
7100	9242	3773
7101	9243	3771
7102	9244	3770
7103	9245	3769
7104	9247	3767
7105	9248	3766
7106	9249	3765
7107	9250	3763
7108	9252	3762
7109	9253	3761
7110	9254	3759
7111	9255	3758
7112	9256	3756
7113	9257	3755
7114	9258	3754
7115	9259	3752
7116	9260	3751
7117	9261	3750
7118	9263	3748
7119	9264	3747
7120	9265	3746
7121	9266	3744
7122	9267	3743
7123	9268	3741
7124	9270	3740
7125	9271	3739
7126	9272	3737
7127	9273	3736
7128	9275	3735
7129	9276	3733
7130	9277	3732
7131	9279	3731
7132	9280	3730
7133	9281	3728
7134	9283	3727
7135	9284	3726
7136	9285	3724
7137	9286	3723
7138	9287	3722
7139	9288	3720
7140	9289	3719
7141	9290	3717
7142	9291	3716
7143	9293	3715
7144	9294	3713
7145	9295	3712
7146	9297	3711
7147	9298	3709
7148	9299	3708
7149	9301	3707
7150	9302	3706
7151	9303	3704
7152	9304	3703
7153	9305	3701
7154	9306	3700
7155	9307	3699
7156	9308	3697
7157	9309	3696
7158	9311	3695
7159	9312	3693
7160	9313	3692
7161	9314	3691
7162	9316	3689
7163	9317	3688
7164	9318	3687
7165	9319	3685
7166	9321	3684
7167	9322	3683
7168	9323	3681
7169	9324	3680
7170	9325	3678
7171	9326	3677
7172	9328	3676
7173	9329	3675
7174	9330	3673
7175	9332	3672
7176	9333	3671
7177	9335	3670
7178	9336	3668
7179	9337	3667
7180	9338	3665
7181	9339	3664
7182	9340	3663
7183	9341	3661
7184	9343	3660
7185	9344	3659
7186	9345	3657
7187	9346	3656
7188	9347	3655
7189	9348	3653
7190	9350	3652
7191	9351	3651
7192	9352	3649
7193	9353	3648
7194	9354	3646
7195	9355	3645
7196	9357	3644
7197	9358	3642
7198	9359	3641
7199	9360	3640
7200	9362	3639
7201	9363	3637
7202	9364	3636
7203	9365	3634
7204	9366	3633
7205	9367	3632
7206	9368	3630
7207	9369	3629
7208	9371	3628
7209	9372	3626
7210	9373	3625
7211	9374	3623
7212	9375	3622
7213	9376	3621
7214	9378	3619
7215	9379	3618
7216	9380	3617
7217	9381	3615
7218	9382	3614
7219	9383	3613
7220	9384	3611
7221	9386	3610
7222	9387	3609
7223	9388	3607
7224	9389	3606
7225	9390	3604
7226	9391	3603
7227	9392	3602
7228	9394	3600
7229	9395	3599
7230	9396	3598
7231	9397	3596
7232	9398	3595
7233	9399	3594
7234	9401	3592
7235	9402	3591
7236	9403	3590
7237	9404	3588
7238	9405	3587
7239	9406	3585
7240	9407	3584
7241	9409	3583
7242	9410	3581
7243	9411	3580
7244	9412	3579
7245	9413	3577
7246	9414	3576
7247	9416	3575
7248	9417	3573
7249	9418	3572
7250	9419	3571
7251	9420	3569
7252	9421	3568
7253	9423	3567
7254	9424	3565
7255	9425	3564
7256	9426	3563
7257	9428	3561
7258	9429	3560
7259	9430	3559
7260	9432	3558
7261	9433	3556
7262	9434	3555
7263	9435	3554
7264	9437	3552
7265	9438	3551
7266	9439	3550
7267	9441	3548
7268	9442	3547
7269	9443	3546
7270	9444	3544
7271	9445	3543
7272	9447	3542
7273	9448	3540
7274	9449	3539
7275	9451	3538
7276	9452	3537
7277	9454	3535
7278	9455	3534
7279	9457	3533
7280	9458	3532
7281	9459	3530
7282	9461	3529
7283	9465	3529
7284	9470	3529
7285	9476	3529
7286	9478	3528
7287	9480	3527
7288	9482	3526
7289	9485	3526
7290	9487	3525
7291	9491	3524
7292	9494	3524
7293	9522	3532
7294	9523	3531
7295	9524	3530
7296	9526	3528
7297	9527	3527
7298	9529	3526
7299	9530	3525
7300	9532	3524
7301	9535	3523
7302	9537	3522
7303	9540	3521
7304	9543	3520
7305	9545	3519
7306	9546	3518
7307	9548	3517
7308	9550	3516
7309	9552	3515
7310	9554	3514
7311	9555	3512
7312	9557	3511
7313	9558	3510
7314	9559	3509
7315	9561	3507
7316	9562	3506
7317	9563	3504
7318	9564	3503
7319	9565	3502
7320	9567	3500
7321	9568	3499
7322	9569	3498
7323	9571	3497
7324	9572	3495
7325	9573	3494
7326	9574	3493
7327	9575	3491
7328	9577	3490
7329	9578	3488
7330	9579	3487
7331	9580	3486
7332	9581	3484
7333	9583	3483
7334	9584	3482
7335	9585	3481
7336	9587	3479
7337	9588	3478
7338	9589	3477
7339	9590	3475
7340	9592	3474
7341	9593	3472
7342	9594	3471
7343	9595	3470
7344	9596	3468
7345	9598	3467
7346	9599	3466
7347	9600	3464
7348	9602	3463
7349	9603	3462
7350	9604	3461
7351	9605	3459
7352	9607	3458
7353	9608	3457
7354	9609	3455
7355	9611	3454
7356	9612	3453
7357	9613	3451
7358	9614	3450
7359	9616	3449
7360	9617	3448
7361	9619	3446
7362	9620	3445
7363	9622	3444
7364	9623	3443
7365	9625	3441
7366	9626	3440
7367	9627	3439
7368	9628	3437
7369	9630	3436
7370	9631	3435
7371	9632	3433
7372	9634	3432
7373	9635	3431
7374	9636	3429
7375	9637	3428
7376	9639	3427
7377	9640	3425
7378	9641	3424
7379	9642	3423
7380	9643	3421
7381	9645	3420
7382	9646	3419
7383	9647	3417
7384	9648	3416
7385	9650	3415
7386	9651	3413
7387	9652	3412
7388	9653	3411
7389	9655	3410
7390	9656	3408
7391	9657	3407
7392	9658	3405
7393	9659	3404
7394	9661	3403
7395	9662	3401
7396	9663	3400
7397	9664	3399
7398	9666	3398
7399	9667	3396
7400	9668	3395
7401	9670	3394
7402	9671	3392
7403	9672	3391
7404	9673	3390
7405	9674	3388
7406	9676	3387
7407	9677	3385
7408	9678	3384
7409	9679	3383
7410	9680	3381
7411	9682	3380
7412	9684	3379
7413	9685	3378
7414	9686	3376
7415	9687	3375
7416	9689	3374
7417	9690	3372
7418	9691	3371
7419	9692	3370
7420	9694	3368
7421	9695	3367
7422	9696	3366
7423	9698	3365
7424	9699	3363
7425	9700	3362
7426	9701	3361
7427	9703	3359
7428	9705	3358
7429	9706	3357
7430	9707	3356
7431	9708	3354
7432	9710	3353
7433	9711	3352
7434	9712	3350
7435	9714	3349
7436	9715	3348
7437	9717	3347
7438	9719	3345
7439	9720	3344
7440	9721	3343
7441	9722	3342
7442	9724	3340
7443	9725	3339
7444	9726	3338
7445	9728	3336
7446	9729	3335
7447	9730	3334
7448	9732	3332
7449	9733	3331
7450	9734	3330
7451	9735	3328
7452	9737	3327
7453	9738	3326
7454	9740	3325
7455	9741	3323
7456	9743	3322
7457	9745	3321
7458	9746	3320
7459	9748	3319
7460	9749	3317
7461	9751	3316
7462	9752	3315
7463	9753	3313
7464	9754	3312
7465	9756	3311
7466	9757	3309
7467	9758	3308
7468	9759	3307
7469	9761	3306
7470	9762	3304
7471	9763	3303
7472	9764	3302
7473	9766	3300
7474	9767	3299
7475	9768	3298
7476	9769	3296
7477	9771	3295
7478	9772	3294
7479	9773	3292
7480	9774	3291
7481	9775	3289
7482	9777	3288
7483	9778	3287
7484	9780	3286
7485	9781	3284
7486	9782	3283
7487	9783	3282
7488	9785	3280
7489	9786	3279
7490	9787	3278
7491	9788	3276
7492	9789	3275
7493	9790	3274
7494	9792	3272
7495	9793	3271
7496	9794	3270
7497	9796	3268
7498	9797	3267
7499	9798	3266
7500	9799	3264
7501	9801	3263
7502	9802	3262
7503	9803	3260
7504	9804	3259
7505	9805	3258
7506	9807	3256
7507	9808	3255
7508	9810	3254
7509	9811	3253
7510	9813	3251
7511	9814	3250
7512	9815	3249
7513	9817	3248
7514	9818	3246
7515	9819	3245
7516	9821	3244
7517	9822	3242
7518	9823	3241
7519	9824	3240
7520	9825	3238
7521	9827	3237
7522	9828	3236
7523	9829	3234
7524	9831	3233
7525	9832	3232
7526	9833	3230
7527	9834	3229
7528	9836	3228
7529	9837	3226
7530	9838	3225
7531	9839	3224
7532	9841	3222
7533	9842	3221
7534	9843	3220
7535	9845	3219
7536	9846	3217
7537	9848	3216
7538	9849	3215
7539	9850	3213
7540	9851	3212
7541	9852	3211
7542	9854	3209
7543	9855	3208
7544	9856	3207
7545	9858	3205
7546	9859	3204
7547	9860	3203
7548	9862	3202
7549	9863	3200
7550	9864	3199
7551	9866	3198
7552	9867	3196
7553	9868	3195
7554	9869	3193
7555	9870	3192
7556	9871	3191
7557	9872	3189
7558	9874	3188
7559	9875	3187
7560	9876	3186
7561	9877	3184
7562	9879	3183
7563	9880	3181
7564	9881	3180
7565	9882	3179
7566	9883	3177
7567	9884	3176
7568	9886	3175
7569	9887	3173
7570	9888	3172
7571	9889	3171
7572	9890	3169
7573	9892	3168
7574	9893	3167
7575	9894	3165
7576	9895	3164
7577	9896	3163
7578	9898	3161
7579	9899	3160
7580	9900	3159
7581	9901	3157
7582	9902	3156
7583	9904	3155
7584	9905	3153
7585	9906	3152
7586	9908	3151
7587	9909	3149
7588	9910	3148
7589	9912	3147
7590	9913	3145
7591	9914	3144
7592	9915	3143
7593	9916	3141
7594	9917	3140
7595	9918	3139
7596	9920	3137
7597	9921	3136
7598	9922	3135
7599	9923	3133
7600	9924	3132
7601	9925	3131
7602	9927	3129
7603	9928	3128
7604	9929	3127
7605	9930	3125
7606	9931	3124
7607	9932	3122
7608	9934	3121
7609	9935	3120
7610	9936	3118
7611	9937	3117
7612	9938	3116
7613	9939	3114
7614	9941	3113
7615	9942	3112
7616	9943	3110
7617	9944	3109
7618	9945	3108
7619	9946	3106
7620	9948	3105
7621	9949	3104
7622	9950	3102
7623	9951	3101
7624	9952	3100
7625	9954	3098
7626	9955	3097
7627	9956	3096
7628	9957	3094
7629	9958	3093
7630	9960	3092
7631	9961	3090
7632	9962	3089
7633	9963	3087
7634	9964	3086
7635	9965	3085
7636	9966	3083
7637	9967	3082
7638	9969	3081
7639	9970	3079
7640	9971	3078
7641	9973	3077
7642	9974	3075
7643	9975	3074
7644	9976	3073
7645	9978	3071
7646	9979	3070
7647	9980	3069
7648	9981	3067
7649	9982	3066
7650	9983	3065
7651	9984	3063
7652	9985	3062
7653	9987	3061
7654	9988	3059
7655	9989	3058
7656	9990	3057
7657	9991	3055
7658	9993	3054
7659	9994	3053
7660	9995	3051
7661	9996	3050
7662	9997	3049
7663	9999	3047
7664	10000	3046
7665	10001	3045
7666	10003	3043
7667	10004	3042
7668	10006	3041
7669	10007	3040
7670	10008	3038
7671	10010	3037
7672	10011	3036
7673	10012	3034
7674	10014	3033
7675	10015	3032
7676	10017	3031
7677	10018	3029
7678	10019	3028
7679	10021	3027
7680	10022	3025
7681	10024	3024
7682	10025	3023
7683	10026	3022
7684	10028	3020
7685	10029	3019
7686	10030	3018
7687	10031	3016
7688	10032	3015
7689	10033	3013
7690	10035	3012
7691	10036	3011
7692	10037	3010
7693	10038	3008
7694	10039	3007
7695	10040	3006
7696	10042	3004
7697	10043	3003
7698	10044	3001
7699	10045	3000
7700	10046	2999
7701	10047	2997
7702	10048	2996
7703	10050	2995
7704	10051	2993
7705	10052	2992
7706	10053	2991
7707	10054	2989
7708	10056	2988
7709	10057	2987
7710	10058	2985
7711	10059	2984
7712	10060	2983
7713	10061	2981
7714	10062	2980
7715	10063	2978
7716	10065	2977
7717	10066	2976
7718	10067	2975
7719	10068	2973
7720	10069	2972
7721	10071	2970
7722	10072	2969
7723	10073	2968
7724	10074	2966
7725	10075	2965
7726	10077	2964
7727	10078	2962
7728	10079	2961
7729	10080	2960
7730	10081	2958
7731	10083	2957
7732	10084	2956
7733	10085	2955
7734	10087	2953
7735	10088	2952
7736	10089	2951
7737	10090	2949
7738	10091	2948
7739	10092	2946
7740	10093	2945
7741	10095	2944
7742	10096	2942
7743	10097	2941
7744	10098	2940
7745	10099	2938
7746	10101	2937
7747	10102	2936
7748	10103	2935
7749	10105	2933
7750	10106	2932
7751	10107	2931
7752	10108	2929
7753	10109	2928
7754	10110	2927
7755	10112	2925
7756	10113	2924
7757	10114	2923
7758	10115	2921
7759	10117	2920
7760	10118	2919
7761	10119	2917
7762	10120	2916
7763	10121	2915
7764	10122	2913
7765	10124	2912
7766	10125	2910
7767	10126	2909
7768	10127	2908
7769	10128	2906
7770	10129	2905
7771	10130	2904
7772	10132	2902
7773	10133	2901
7774	10134	2900
7775	10136	2899
7776	10137	2897
7777	10138	2896
7778	10139	2894
7779	10140	2893
7780	10141	2892
7781	10142	2890
7782	10144	2889
7783	10145	2888
7784	10146	2886
7785	10147	2885
7786	10149	2884
7787	10150	2882
7788	10151	2881
7789	10152	2880
7790	10153	2878
7791	10154	2877
7792	10155	2876
7793	10156	2874
7794	10158	2873
7795	10159	2872
7796	10160	2870
7797	10161	2869
7798	10162	2868
7799	10163	2866
7800	10165	2865
7801	10166	2864
7802	10167	2862
7803	10168	2861
7804	10170	2860
7805	10171	2858
7806	10172	2857
7807	10173	2856
7808	10174	2854
7809	10175	2853
7810	10176	2851
7811	10177	2850
7812	10178	2849
7813	10180	2848
7814	10181	2846
7815	10182	2845
7816	10183	2844
7817	10185	2842
7818	10186	2841
7819	10187	2840
7820	10189	2838
7821	10190	2837
7822	10191	2836
7823	10192	2834
7824	10193	2833
7825	10195	2832
7826	10196	2830
7827	10197	2829
7828	10199	2828
7829	10200	2826
7830	10202	2825
7831	10203	2824
7832	10204	2823
7833	10205	2821
7834	10206	2820
7835	10208	2819
7836	10209	2817
7837	10210	2816
7838	10212	2815
7839	10213	2813
7840	10214	2812
7841	10215	2811
7842	10216	2809
7843	10218	2808
7844	10219	2807
7845	10220	2805
7846	10221	2804
7847	10222	2803
7848	10223	2801
7849	10224	2800
7850	10225	2799
7851	10227	2797
7852	10228	2796
7853	10229	2795
7854	10230	2793
7855	10232	2792
7856	10233	2791
7857	10234	2789
7858	10235	2788
7859	10236	2787
7860	10237	2785
7861	10238	2784
7862	10240	2783
7863	10241	2781
7864	10243	2780
7865	10244	2779
7866	10246	2778
7867	10247	2776
7868	10248	2775
7869	10249	2774
7870	10250	2772
7871	10252	2771
7872	10253	2770
7873	10254	2768
7874	10256	2767
7875	10257	2766
7876	10258	2764
7877	10260	2763
7878	10261	2762
7879	10262	2761
7880	10264	2759
7881	10265	2758
7882	10266	2757
7883	10268	2755
7884	10269	2754
7885	10270	2753
7886	10271	2751
7887	10272	2750
7888	10273	2749
7889	10275	2747
7890	10276	2746
7891	10277	2745
7892	10278	2743
7893	10279	2742
7894	10281	2741
7895	10282	2739
7896	10283	2738
7897	10284	2737
7898	10285	2735
7899	10286	2734
7900	10287	2733
7901	10289	2731
7902	10290	2730
7903	10291	2729
7904	10293	2727
7905	10294	2726
7906	10295	2725
7907	10297	2724
7908	10298	2722
7909	10299	2721
7910	10300	2720
7911	10302	2718
7912	10303	2717
7913	10304	2716
7914	10305	2714
7915	10306	2713
7916	10308	2712
7917	10309	2710
7918	10310	2709
7919	10312	2708
7920	10313	2706
7921	10314	2705
7922	10315	2704
7923	10316	2702
7924	10318	2701
7925	10319	2700
7926	10320	2698
7927	10321	2697
7928	10322	2696
7929	10323	2694
7930	10325	2693
7931	10326	2692
7932	10327	2690
7933	10329	2689
7934	10330	2688
7935	10331	2686
7936	10332	2685
7937	10333	2684
7938	10334	2682
7939	10335	2681
7940	10337	2680
7941	10338	2678
7942	10339	2677
7943	10340	2676
7944	10341	2674
7945	10343	2673
7946	10344	2672
7947	10345	2670
7948	10346	2669
7949	10347	2668
7950	10349	2666
