iter	RMSE
4779	28137.27064
4780	28135.47637
4781	28133.42871
4782	28131.16904
4783	28129.97211
4784	28127.94049
4785	28125.52756
4786	28123.51134
4787	28119.90426
4788	28118.50143
4789	28115.64046
4790	28113.60039
4791	28111.92603
4792	28107.25385
4793	28105.07167
4794	28104.34886
4795	28103.42283
4796	28101.46688
4797	28100.32984
4798	28097.75914
4799	28095.15734
4800	28094.07574
4801	28091.04923
4802	28089.7072
4803	28085.75052
4804	28083.27866
4805	28082.27851
4806	28080.96814
4807	28078.8491
4808	28077.48034
4809	28075.52282
4810	28072.97904
4811	28071.81227
4812	28070.6894
4813	28068.71837
4814	28068.1289
4815	28065.30582
4816	28062.78223
4817	28061.32516
4818	28058.87585
4819	28055.8627
4820	28054.37276
4821	28051.7565
4822	28047.41096
4823	28044.48917
4824	28042.75672
4825	28040.65163
4826	28037.93387
4827	28036.64638
4828	28035.42228
4829	28034.00373
4830	28032.68462
4831	28029.15705
4832	28027.49195
4833	28026.0388
4834	28024.5302
4835	28022.8961
4836	28021.46637
4837	28017.02548
4838	28015.03572
4839	28011.40436
4840	28008.19179
4841	28004.92149
4842	28000.76558
4843	27998.56126
4844	27997.54136
4845	27995.57895
4846	27993.99731
4847	27992.48956
4848	27990.92146
4849	27988.81602
4850	27986.86875
4851	27985.98054
4852	27984.0261
4853	27983.19742
4854	27978.62418
4855	27976.39528
4856	27975.09582
4857	27972.38225
4858	27970.39186
4859	27969.72009
4860	27967.72175
4861	27964.80313
4862	27962.75429
4863	27960.0118
4864	27958.26665
4865	27957.43417
4866	27956.24559
4867	27955.30137
4868	27951.93005
4869	27950.58845
4870	27948.45197
4871	27946.87799
4872	27944.14847
4873	27943.86031
4874	27940.11369
4875	27936.35287
4876	27935.27414
4877	27933.22003
4878	27930.8985
4879	27929.82324
4880	27928.69226
4881	27926.96286
4882	27926.17092
4883	27923.8908
4884	27922.70367
4885	27919.34257
4886	27917.42885
4887	27915.36141
4888	27913.61938
4889	27912.09479
4890	27910.19875
4891	27908.02214
4892	27906.83016
4893	27904.00268
4894	27902.25044
4895	27900.87393
4896	27898.70043
4897	27893.86221
4898	27891.98316
4899	27890.54041
4900	27886.96487
4901	27885.05726
4902	27883.7027
4903	27881.97028
4904	27880.95206
4905	27877.50189
4906	27875.61865
4907	27872.7979
4908	27870.38701
4909	27868.52834
4910	27866.62138
4911	27865.89319
4912	27864.35223
4913	27861.67753
4914	27860.24618
4915	27858.63452
4916	27855.96484
4917	27855.17269
4918	27853.45677
4919	27850.90397
4920	27848.41007
4921	27847.63444
4922	27844.54295
4923	27842.47678
4924	27840.18347
4925	27839.45983
4926	27837.00728
4927	27835.3547
4928	27834.05064
4929	27831.26555
4930	27827.8012
4931	27825.69109
4932	27823.79801
4933	27821.21355
4934	27819.64594
4935	27817.22074
4936	27815.41824
4937	27813.89912
4938	27811.59216
4939	27810.4636
4940	27806.26348
4941	27803.37649
4942	27801.62353
4943	27798.09816
4944	27796.85254
4945	27795.8492
4946	27795.17826
4947	27793.21588
4948	27792.15663
4949	27790.17384
4950	27787.436
4951	27786.50476
4952	27785.64259
4953	27781.3284
4954	27779.10724
4955	27778.28913
4956	27775.54662
4957	27774.75858
4958	27772.73812
4959	27772.0231
4960	27770.17618
4961	27766.27603
4962	27764.62433
4963	27762.76678
4964	27761.56102
4965	27758.69452
4966	27757.99595
4967	27755.93824
4968	27753.65388
4969	27751.70423
4970	27749.89954
4971	27748.42292
4972	27747.65479
4973	27746.46809
4974	27744.21406
4975	27742.71492
4976	27741.36729
4977	27740.19337
4978	27739.47942
4979	27737.41537
4980	27734.67847
4981	27733.43397
4982	27730.66335
4983	27729.3307
4984	27727.61446
4985	27725.90688
4986	27723.7672
4987	27722.39142
4988	27721.03994
4989	27718.59827
4990	27716.03204
4991	27714.60279
4992	27711.00744
4993	27708.90201
4994	27706.11992
4995	27704.41171
4996	27703.42181
4997	27701.84998
4998	27699.38134
4999	27698.17718
5000	27697.16125
5001	27696.44618
5002	27692.59678
5003	27691.12071
5004	27689.01972
5005	27686.7395
5006	27685.42268
5007	27683.2689
5008	27681.652
5009	27679.36215
5010	27678.3388
5011	27676.28841
5012	27674.6624
5013	27671.47718
5014	27670.4543
5015	27667.04779
5016	27665.30904
5017	27664.09501
5018	27661.39166
5019	27660.09798
5020	27658.52902
5021	27657.03298
5022	27654.6657
5023	27652.92408
5024	27651.37047
5025	27649.01765
5026	27647.83406
5027	27645.22002
5028	27643.82905
5029	27642.42064
5030	27640.76549
5031	27638.62924
5032	27634.20951
5033	27633.18112
5034	27631.13154
5035	27628.73571
5036	27625.22882
5037	27624.35586
5038	27622.81402
5039	27621.07506
5040	27620.36157
5041	27618.03974
5042	27616.3006
5043	27614.32984
5044	27612.2348
5045	27610.82369
5046	27609.86176
5047	27608.59798
5048	27607.05201
5049	27603.4721
5050	27601.81601
5051	27598.505
5052	27596.38453
5053	27592.51331
5054	27590.55134
5055	27587.35062
5056	27584.9492
5057	27582.62503
5058	27580.78713
5059	27579.99488
5060	27578.60968
5061	27577.72142
5062	27576.72642
5063	27574.92875
5064	27572.26271
5065	27570.0111
5066	27569.48752
5067	27568.37959
5068	27565.99513
5069	27562.94516
5070	27561.8421
5071	27560.59679
5072	27559.55374
5073	27557.99758
5074	27556.66697
5075	27555.7285
5076	27554.81423
5077	27553.71595
5078	27550.34055
5079	27549.25719
5080	27548.17569
5081	27545.98726
5082	27544.96912
5083	27541.75262
5084	27538.43751
5085	27536.50248
5086	27535.08165
5087	27532.99004
5088	27531.53223
5089	27529.28229
5090	27527.18774
5091	27521.99583
5092	27519.79666
5093	27518.28518
5094	27515.13195
5095	27513.79787
5096	27510.24339
5097	27508.6852
5098	27505.51496
5099	27504.04805
5100	27501.89731
5101	27501.21545
5102	27498.58563
5103	27496.33556
5104	27494.43786
5105	27493.15749
5106	27491.60625
5107	27488.15835
5108	27486.82484
5109	27485.20168
5110	27482.20803
5111	27480.91299
5112	27478.39356
5113	27476.85106
5114	27475.87788
5115	27473.62705
5116	27471.58991
5117	27469.62047
5118	27467.14758
5119	27466.62068
5120	27464.42894
5121	27463.49819
5122	27460.66506
5123	27459.17279
5124	27458.31129
5125	27455.73756
5126	27452.99436
5127	27451.1369
5128	27450.3694
5129	27448.29097
5130	27447.12954
5131	27443.40786
5132	27440.19187
5133	27439.35106
5134	27436.12562
5135	27434.14834
5136	27432.51273
5137	27429.56682
5138	27426.39136
5139	27425.74307
5140	27424.17187
5141	27423.39009
5142	27422.60019
5143	27419.80866
5144	27418.58733
5145	27415.01745
5146	27411.06207
5147	27410.00584
5148	27407.03546
5149	27405.57252
5150	27405.06614
5151	27402.65891
5152	27399.61723
5153	27398.23239
5154	27397.09585
5155	27394.01089
5156	27391.03111
5157	27387.9719
5158	27385.59202
5159	27384.50285
5160	27383.26826
5161	27382.28187
5162	27380.94958
5163	27378.1255
5164	27375.0428
5165	27373.35658
5166	27371.641
5167	27369.23893
5168	27367.56491
5169	27366.73652
5170	27365.26221
5171	27364.7017
5172	27362.3883
5173	27361.3059
5174	27359.26644
5175	27358.00378
5176	27356.89448
5177	27355.96471
5178	27354.10895
5179	27352.12804
5180	27350.32673
5181	27348.44436
5182	27346.20097
5183	27344.63084
5184	27343.12953
5185	27340.54869
5186	27336.35076
5187	27335.95176
5188	27333.99516
5189	27332.61956
5190	27330.02607
5191	27329.2936
5192	27329.05505
5193	27327.4604
5194	27324.54698
5195	27323.16944
5196	27322.42804
5197	27321.73667
5198	27318.53589
5199	27315.90573
5200	27313.50569
5201	27312.35586
5202	27311.30444
5203	27310.69295
5204	27309.98563
5205	27308.31344
5206	27307.51232
5207	27305.40455
5208	27303.32636
5209	27302.35949
5210	27299.98317
5211	27298.07373
5212	27294.64139
5213	27292.84365
5214	27289.03985
5215	27287.35742
5216	27286.61117
5217	27285.8225
5218	27281.06689
5219	27279.58047
5220	27278.20308
5221	27276.76719
5222	27275.25473
5223	27273.40734
5224	27270.80665
5225	27269.38953
5226	27268.80649
5227	27266.59697
5228	27263.59188
5229	27261.7781
5230	27259.27655
5231	27258.69399
5232	27256.37056
5233	27254.57138
5234	27253.2283
5235	27252.25321
5236	27251.01394
5237	27248.47549
5238	27247.3385
5239	27246.40911
5240	27245.25298
5241	27244.0995
5242	27242.65885
5243	27240.71827
5244	27239.79893
5245	27237.32489
5246	27236.5251
5247	27234.93177
5248	27233.03915
5249	27232.18507
5250	27230.04443
5251	27228.65774
5252	27222.31034
5253	27220.98357
5254	27218.23896
5255	27215.64605
5256	27213.4841
5257	27212.22644
5258	27211.07231
5259	27209.78157
5260	27208.51849
5261	27207.26644
5262	27204.67156
5263	27203.10543
5264	27200.81444
5265	27198.61294
5266	27196.59852
5267	27193.50362
5268	27192.83541
5269	27189.99681
5270	27187.19622
5271	27186.2504
5272	27184.61716
5273	27182.0484
5274	27181.08505
5275	27179.52377
5276	27178.70989
5277	27176.91827
5278	27175.84905
5279	27174.1555
5280	27172.12238
5281	27168.88516
5282	27166.96002
5283	27165.04029
5284	27163.25264
5285	27162.026
5286	27159.52978
5287	27157.0763
5288	27155.67469
5289	27154.51751
5290	27152.41485
5291	27150.83354
5292	27148.30788
5293	27146.6184
5294	27144.90518
5295	27143.16933
5296	27141.8141
5297	27140.21928
5298	27138.57851
5299	27137.21142
5300	27133.8085
5301	27131.96388
5302	27129.6351
5303	27127.51592
5304	27126.37077
5305	27124.75127
5306	27123.76384
5307	27121.60574
5308	27119.95779
5309	27118.16242
5310	27114.00293
5311	27111.85529
5312	27110.7503
5313	27109.11629
5314	27108.11428
5315	27106.78871
5316	27105.88853
5317	27102.89892
5318	27097.25783
5319	27095.20683
5320	27093.52855
5321	27090.10959
5322	27087.38936
5323	27083.75089
5324	27082.80326
5325	27081.45247
5326	27078.60039
5327	27077.53317
5328	27076.00051
5329	27073.47772
5330	27071.73894
5331	27068.97582
5332	27066.50253
5333	27064.86603
5334	27060.72982
5335	27058.65229
5336	27057.34485
5337	27055.06742
5338	27053.20393
5339	27050.53212
5340	27049.42092
5341	27047.05495
5342	27045.31854
5343	27043.35731
5344	27042.08744
5345	27040.66178
5346	27037.26178
5347	27035.57385
5348	27031.91036
5349	27030.2475
5350	27029.23663
5351	27027.97563
5352	27026.4661
5353	27025.3343
5354	27024.18819
5355	27022.76492
5356	27020.55198
5357	27018.17007
5358	27016.9884
5359	27015.36409
5360	27012.91955
5361	27011.03539
5362	27009.85958
5363	27008.64365
5364	27006.15558
5365	27001.53261
5366	27000.37833
5367	26999.04882
5368	26996.90443
5369	26995.32947
5370	26993.94427
5371	26993.18098
5372	26991.98351
5373	26990.83536
5374	26989.38084
5375	26984.36423
5376	26983.63201
5377	26981.56024
5378	26979.43389
5379	26977.27281
5380	26975.48704
5381	26974.02988
5382	26972.76234
5383	26972.03251
5384	26968.31314
5385	26966.08212
5386	26965.31578
5387	26963.67676
5388	26961.94629
5389	26960.29063
5390	26958.76865
5391	26958.10649
5392	26956.9384
5393	26954.82826
5394	26953.99666
5395	26952.8976
5396	26951.68596
5397	26951.07563
5398	26949.46895
5399	26947.9455
5400	26946.82292
5401	26945.34217
5402	26943.83536
5403	26941.37623
5404	26939.16707
5405	26936.78479
5406	26934.8565
5407	26932.75688
5408	26932.15016
5409	26930.55327
5410	26929.1692
5411	26928.10412
5412	26926.44027
5413	26924.40486
5414	26922.849
5415	26921.54692
5416	26919.5851
5417	26918.00648
5418	26916.67868
5419	26914.35015
5420	26913.2513
5421	26912.33703
5422	26910.86929
5423	26909.41519
5424	26906.65413
5425	26904.39554
5426	26903.49351
5427	26902.8983
5428	26901.77311
5429	26900.67318
5430	26899.72514
5431	26898.21201
5432	26896.64368
5433	26895.36131
5434	26893.09946
5435	26891.83114
5436	26890.09193
5437	26888.80445
5438	26886.05006
5439	26884.47108
5440	26883.58486
5441	26882.17891
5442	26880.976
5443	26878.25702
5444	26876.21731
5445	26874.31891
5446	26872.55945
5447	26871.9404
5448	26870.77171
5449	26868.44553
5450	26867.25131
5451	26865.20852
5452	26862.79475
5453	26861.62694
5454	26860.12165
5455	26858.50913
5456	26856.80154
5457	26855.3934
5458	26854.10333
5459	26850.59463
5460	26849.17142
5461	26846.68548
5462	26843.37529
5463	26842.57506
5464	26839.64336
5465	26836.43068
5466	26835.19568
5467	26833.51503
5468	26832.65986
5469	26831.32429
5470	26827.67224
5471	26826.27027
5472	26824.97258
5473	26824.54679
5474	26821.05942
5475	26819.46963
5476	26816.41514
5477	26814.50838
5478	26812.74715
5479	26810.21617
5480	26806.91897
5481	26803.83573
5482	26800.98892
5483	26798.72713
5484	26797.51022
5485	26794.29774
5486	26792.07843
5487	26790.69858
5488	26789.36448
5489	26786.9943
5490	26785.33425
5491	26783.83396
5492	26781.82869
5493	26780.80322
5494	26779.30557
5495	26777.8228
5496	26774.66044
5497	26773.56442
5498	26772.02233
5499	26770.20137
5500	26769.18352
5501	26767.16452
5502	26765.36859
5503	26764.5461
5504	26762.69025
5505	26759.4904
5506	26758.9486
5507	26756.67794
5508	26754.9415
5509	26752.95494
5510	26751.52381
5511	26750.55106
5512	26748.77588
5513	26745.28947
5514	26740.23678
5515	26738.86596
5516	26737.12531
5517	26734.58067
5518	26730.78631
5519	26730.35006
5520	26728.64384
5521	26727.15776
5522	26725.25959
5523	26723.35579
5524	26721.81332
5525	26721.13703
5526	26720.02815
5527	26718.02934
5528	26716.53819
5529	26713.03378
5530	26712.03584
5531	26710.30406
5532	26708.67676
5533	26707.3981
5534	26705.16446
5535	26703.22226
5536	26701.38487
5537	26700.1105
5538	26698.77817
5539	26695.45166
5540	26694.21084
5541	26693.64046
5542	26691.96014
5543	26690.97174
5544	26688.61467
5545	26687.65279
5546	26686.73144
5547	26683.5545
5548	26680.82278
5549	26680.26419
5550	26677.59773
5551	26676.99267
5552	26674.76643
5553	26673.3758
5554	26670.07422
5555	26669.06603
5556	26667.89998
5557	26666.1683
5558	26664.35136
5559	26662.49418
5560	26660.07872
5561	26659.10932
5562	26658.5339
5563	26657.73411
5564	26657.30184
5565	26654.15781
5566	26653.50155
5567	26652.69701
5568	26651.03767
5569	26649.19475
5570	26647.5211
5571	26645.61814
5572	26643.9917
5573	26641.69516
5574	26640.39831
5575	26637.54237
5576	26635.95987
5577	26634.95671
5578	26633.68451
5579	26632.95762
5580	26631.97567
5581	26631.17163
5582	26629.7385
5583	26627.12955
5584	26625.48567
5585	26622.86886
5586	26620.09922
5587	26617.34499
5588	26615.346
5589	26614.18153
5590	26611.31278
5591	26609.59374
5592	26607.88091
5593	26606.96771
5594	26605.69049
5595	26603.71948
5596	26602.27237
5597	26600.44144
5598	26599.29743
5599	26597.39122
5600	26595.77076
5601	26595.09627
5602	26594.12871
5603	26591.75136
5604	26589.10247
5605	26587.31724
5606	26585.72672
5607	26584.47069
5608	26578.53388
5609	26576.52809
5610	26574.61005
5611	26573.03782
5612	26569.36548
5613	26567.44466
5614	26564.24799
5615	26563.03546
5616	26560.79364
5617	26559.31509
5618	26557.91309
5619	26557.18777
5620	26555.75031
5621	26554.78676
5622	26553.65825
5623	26551.5208
5624	26550.3384
5625	26547.87854
5626	26546.49147
5627	26545.02798
5628	26542.90967
5629	26541.65693
5630	26539.94998
5631	26538.73068
5632	26537.00525
5633	26536.109
5634	26534.38658
5635	26532.04496
5636	26530.73994
5637	26529.66166
5638	26528.51745
5639	26527.2194
5640	26525.52901
5641	26523.26181
5642	26521.78339
5643	26520.53424
5644	26518.75602
5645	26517.49804
5646	26515.06785
5647	26513.94605
5648	26512.61761
5649	26510.77626
5650	26510.12343
5651	26508.19803
5652	26507.28336
5653	26505.53198
5654	26504.30469
5655	26502.40328
5656	26500.54089
5657	26499.24135
5658	26498.0589
5659	26496.63585
5660	26495.91258
5661	26494.68676
5662	26493.18102
5663	26491.47749
5664	26490.57708
5665	26489.08383
5666	26486.80151
5667	26485.03213
5668	26484.24884
5669	26482.89401
5670	26481.74466
5671	26478.33379
5672	26477.06032
5673	26475.44032
5674	26473.53844
5675	26471.96349
5676	26469.87993
5677	26468.94863
5678	26467.20645
5679	26465.9135
5680	26464.66203
5681	26461.80957
5682	26460.62959
5683	26458.65273
5684	26458.44821
5685	26456.56482
5686	26455.48548
5687	26454.64895
5688	26452.87407
5689	26451.5681
5690	26449.44261
5691	26448.02321
5692	26445.89012
5693	26444.8012
5694	26443.18306
5695	26442.36636
5696	26441.33506
5697	26439.6645
5698	26438.72149
5699	26436.69388
5700	26436.1402
5701	26435.05118
5702	26434.46197
5703	26433.38093
5704	26430.55884
5705	26429.11135
5706	26427.11316
5707	26423.92234
5708	26422.57069
5709	26419.75833
5710	26417.72891
5711	26416.75636
5712	26413.80251
5713	26410.83762
5714	26409.43066
5715	26408.57787
5716	26407.09906
5717	26405.69605
5718	26404.26031
5719	26403.21854
5720	26401.29572
5721	26397.20777
5722	26396.12476
5723	26395.32557
5724	26391.75602
5725	26391.37776
5726	26390.74147
5727	26388.5166
5728	26386.61582
5729	26385.32381
5730	26381.48722
5731	26377.95056
5732	26374.77612
5733	26371.92456
5734	26369.62744
5735	26367.60516
5736	26366.50985
5737	26365.40906
5738	26364.06526
5739	26360.78596
5740	26359.42151
5741	26357.17542
5742	26354.2979
5743	26352.00233
5744	26350.52065
5745	26348.90725
5746	26346.07557
5747	26345.07201
5748	26343.27536
5749	26340.86664
5750	26340.53545
5751	26339.49696
5752	26337.92541
5753	26336.62142
5754	26335.86436
5755	26334.56807
5756	26331.43377
5757	26330.8016
5758	26327.84991
5759	26325.07277
5760	26323.4356
5761	26322.07752
5762	26321.41489
5763	26320.81405
5764	26319.63339
5765	26317.82284
5766	26316.69404
5767	26315.84477
5768	26313.99849
5769	26310.97937
5770	26309.30463
5771	26308.33783
5772	26307.86762
5773	26307.05074
5774	26304.63546
5775	26302.4465
5776	26301.74088
5777	26299.55722
5778	26297.23792
5779	26296.0793
5780	26293.97049
5781	26291.03185
5782	26289.06076
5783	26288.1058
5784	26286.19394
5785	26285.04789
5786	26283.51013
5787	26282.46557
5788	26281.59433
5789	26279.78859
5790	26278.31658
5791	26276.56083
5792	26274.75265
5793	26273.76679
5794	26271.20906
5795	26268.15778
5796	26265.69854
5797	26264.38805
5798	26262.77134
5799	26260.79647
5800	26260.24251
5801	26259.61093
5802	26258.6766
5803	26257.62987
5804	26256.30648
5805	26254.74695
5806	26252.69291
5807	26251.61986
5808	26250.38761
5809	26247.98669
5810	26247.0226
5811	26246.00725
5812	26243.7722
5813	26242.84898
5814	26241.1338
5815	26238.56641
5816	26237.54881
5817	26234.72683
5818	26233.15136
5819	26231.47694
5820	26229.86118
5821	26228.27251
5822	26226.8812
5823	26225.71701
5824	26223.37184
5825	26222.81147
5826	26220.99471
5827	26220.16043
5828	26216.68673
5829	26214.8185
5830	26214.34473
5831	26212.83417
5832	26211.69708
5833	26211.039
5834	26210.76064
5835	26208.36506
5836	26207.67911
5837	26206.81796
5838	26204.5805
5839	26203.45271
5840	26202.87404
5841	26201.27743
5842	26199.83536
5843	26197.80552
5844	26196.35453
5845	26195.12792
5846	26193.99433
5847	26192.66784
5848	26192.24706
5849	26189.41593
5850	26188.49004
5851	26187.10777
5852	26185.31493
5853	26182.15246
5854	26181.08713
5855	26180.24386
5856	26178.65552
5857	26176.26091
5858	26174.74683
5859	26173.9724
5860	26172.44183
5861	26171.4324
5862	26169.97631
5863	26165.94079
5864	26164.57818
5865	26163.83645
5866	26162.26198
5867	26161.41665
5868	26160.60215
5869	26158.6208
5870	26156.84248
5871	26154.79526
5872	26151.74788
5873	26150.59315
5874	26146.67643
5875	26145.15415
5876	26141.48167
5877	26139.76993
5878	26139.06097
5879	26138.73005
5880	26137.89726
5881	26137.15023
5882	26135.89704
5883	26134.63383
5884	26132.93956
5885	26130.70623
5886	26128.48487
5887	26127.7852
5888	26127.12097
5889	26126.44123
5890	26124.4617
5891	26124.22205
5892	26121.99747
5893	26121.71175
5894	26119.76716
5895	26118.83405
5896	26117.67064
5897	26117.31841
5898	26115.78294
5899	26113.86497
5900	26111.83705
5901	26111.06546
5902	26109.50548
5903	26108.61109
5904	26107.1422
5905	26106.65566
5906	26106.10727
5907	26105.49342
5908	26104.3731
5909	26103.60957
5910	26101.03232
5911	26099.678
5912	26098.61282
5913	26097.67319
5914	26095.28319
5915	26091.53394
5916	26090.67725
5917	26088.85182
5918	26088.14409
5919	26086.86862
5920	26084.47885
5921	26082.99143
5922	26082.56002
5923	26080.34433
5924	26078.68133
5925	26076.76039
5926	26074.68695
5927	26071.80157
5928	26070.95379
5929	26069.69062
5930	26068.99879
5931	26067.08577
5932	26064.89763
5933	26063.71765
5934	26062.68173
5935	26060.72293
5936	26058.45232
5937	26057.10966
5938	26054.37565
5939	26052.3788
5940	26049.79601
5941	26047.6801
5942	26046.59745
5943	26045.198
5944	26043.0947
5945	26040.44853
5946	26039.4693
5947	26037.78756
5948	26036.65857
5949	26035.13988
5950	26033.1432
5951	26032.50522
5952	26031.14601
5953	26029.36027
5954	26028.91785
5955	26025.99378
5956	26024.7903
5957	26024.43413
5958	26023.32042
5959	26022.51365
5960	26020.67901
5961	26018.79181
5962	26018.22943
5963	26017.20817
5964	26015.65739
5965	26013.97334
5966	26011.70151
5967	26009.66853
5968	26007.12153
5969	26006.74744
5970	26003.97074
5971	26002.89723
5972	26002.38626
5973	26000.46014
5974	25998.97711
5975	25996.74035
5976	25994.12261
5977	25992.57205
5978	25991.23357
5979	25990.15383
5980	25988.63118
5981	25987.11819
5982	25985.53561
5983	25985.10342
5984	25983.91416
5985	25981.84062
5986	25981.08913
5987	25978.76123
5988	25977.83744
5989	25977.27602
5990	25975.45391
5991	25973.72174
5992	25972.26015
5993	25970.01727
5994	25967.60315
5995	25965.73648
5996	25964.06752
5997	25962.8992
5998	25961.43994
5999	25960.0692
6000	25957.66803
6001	25954.09077
6002	25953.23336
6003	25951.09698
6004	25950.1184
6005	25949.19138
6006	25947.33113
6007	25945.36985
6008	25944.53217
6009	25943.61609
6010	25942.47667
6011	25940.69943
6012	25939.53143
6013	25938.19123
6014	25936.73629
6015	25936.18169
6016	25935.08077
6017	25931.7622
6018	25930.5103
6019	25929.90936
6020	25927.51374
6021	25924.01406
6022	25922.60908
6023	25921.27363
6024	25917.62039
6025	25915.62648
6026	25914.11754
6027	25912.43282
6028	25911.61854
6029	25909.01765
6030	25906.50545
6031	25902.8172
6032	25901.32819
6033	25898.6973
6034	25896.40291
6035	25896.09649
6036	25894.72432
6037	25892.4357
6038	25889.32939
6039	25888.51494
6040	25882.72984
6041	25881.26499
6042	25879.06411
6043	25876.88659
6044	25875.12892
6045	25872.95258
6046	25871.64102
6047	25870.19946
6048	25868.19406
6049	25866.65675
6050	25865.0431
6051	25863.08793
6052	25862.06943
6053	25861.13494
6054	25860.60943
6055	25859.43033
6056	25857.86371
6057	25856.42352
6058	25854.68042
6059	25852.74867
6060	25851.76517
6061	25850.75528
6062	25849.21042
6063	25848.27426
6064	25847.18201
6065	25845.16322
6066	25844.1883
6067	25840.91355
6068	25837.47996
6069	25836.8019
6070	25835.32301
6071	25833.89471
6072	25833.5338
6073	25830.33867
6074	25829.20275
6075	25828.56072
6076	25827.75403
6077	25826.47434
6078	25824.20461
6079	25823.11322
6080	25821.09119
6081	25820.47364
6082	25818.62008
6083	25817.08694
6084	25814.15929
6085	25812.84843
6086	25810.61827
6087	25809.62642
6088	25806.99367
6089	25806.155
6090	25805.39256
6091	25804.46452
6092	25803.10961
6093	25802.03122
6094	25799.98906
6095	25797.84818
6096	25796.10591
6097	25793.75051
6098	25792.68406
6099	25789.57775
6100	25786.77834
6101	25784.85286
6102	25782.99768
6103	25781.17597
6104	25778.83313
6105	25777.16293
6106	25776.23533
6107	25773.36175
6108	25771.13425
6109	25769.44783
6110	25767.84202
6111	25766.86636
6112	25764.34073
6113	25762.90916
6114	25761.23916
6115	25759.65853
6116	25758.73674
6117	25757.71686
6118	25756.52617
6119	25755.83925
6120	25753.44241
6121	25752.18219
6122	25751.22933
6123	25748.38555
6124	25746.89379
6125	25746.28091
6126	25744.31274
6127	25742.64081
6128	25740.39478
6129	25739.34861
6130	25738.07019
6131	25736.41001
6132	25735.23753
6133	25734.26447
6134	25733.35292
6135	25731.75623
6136	25731.28301
6137	25730.21744
6138	25728.62783
6139	25727.4572
6140	25725.84253
6141	25724.99538
6142	25722.52253
6143	25721.00493
6144	25718.5026
6145	25717.34957
6146	25715.10643
6147	25712.69179
6148	25711.46294
6149	25707.93355
6150	25706.20747
6151	25704.07945
6152	25703.06516
6153	25701.98264
6154	25700.5042
6155	25699.69067
6156	25697.57532
6157	25696.45537
6158	25694.97999
6159	25693.23511
6160	25691.28443
6161	25690.41422
6162	25689.14973
6163	25687.55964
6164	25686.49498
6165	25683.81066
6166	25682.18102
6167	25679.64755
6168	25676.77371
6169	25676.21197
6170	25675.20588
6171	25673.15756
6172	25671.52022
6173	25669.90675
6174	25669.51365
6175	25667.41791
6176	25666.44443
6177	25665.39018
6178	25663.82729
6179	25662.98887
6180	25662.17567
6181	25659.89896
6182	25659.24574
6183	25656.98218
6184	25656.13017
6185	25653.93244
6186	25652.04616
6187	25650.19532
6188	25649.6977
6189	25647.30444
6190	25645.85578
6191	25643.91013
6192	25642.77855
6193	25641.27607
6194	25635.19356
6195	25633.55346
6196	25631.20351
6197	25628.52819
6198	25627.75873
6199	25624.7252
6200	25622.88524
6201	25620.82952
6202	25619.55481
6203	25617.69081
6204	25616.8425
6205	25615.74907
6206	25615.10759
6207	25613.75135
6208	25613.03432
6209	25611.01976
6210	25610.05149
6211	25608.89492
6212	25607.67825
6213	25607.33433
6214	25605.97908
6215	25604.5478
6216	25602.52685
6217	25601.30703
6218	25599.88419
6219	25598.90908
6220	25597.76777
6221	25596.47216
6222	25594.88361
6223	25594.29398
6224	25592.81433
6225	25592.30343
6226	25590.92719
6227	25588.19327
6228	25586.00762
6229	25584.34829
6230	25583.61124
6231	25582.02118
6232	25581.20904
6233	25580.29371
6234	25579.64176
6235	25576.8003
6236	25572.25964
6237	25570.99086
6238	25568.04332
6239	25567.87033
6240	25564.69826
6241	25563.78941
6242	25562.48065
6243	25561.60225
6244	25560.96157
6245	25557.87815
6246	25556.27002
6247	25554.61431
6248	25553.17219
6249	25551.30148
6250	25548.39806
6251	25546.58319
6252	25545.69154
6253	25543.77228
6254	25541.91161
6255	25539.9285
6256	25539.3328
6257	25538.06249
6258	25534.95734
6259	25533.5039
6260	25530.27762
6261	25529.52929
6262	25526.79921
6263	25523.28862
6264	25522.64244
6265	25521.58309
6266	25520.81333
6267	25519.67413
6268	25518.19327
6269	25518.00933
6270	25517.04463
6271	25514.55037
6272	25513.58738
6273	25511.93474
6274	25511.29806
6275	25508.91455
6276	25507.82064
6277	25506.1564
6278	25505.33389
6279	25504.74507
6280	25503.75725
6281	25501.99784
6282	25500.38735
6283	25499.66932
6284	25498.20642
6285	25497.38998
6286	25496.33151
6287	25493.53013
6288	25491.9998
6289	25489.09956
6290	25486.79499
6291	25485.79173
6292	25484.48237
6293	25483.01535
6294	25482.38468
6295	25480.62614
6296	25479.91438
6297	25478.64029
6298	25477.38305
6299	25474.74738
6300	25472.85063
6301	25471.7069
6302	25470.44869
6303	25469.76951
6304	25467.30589
6305	25466.09431
6306	25464.3206
6307	25462.84276
6308	25461.92767
6309	25460.56139
6310	25458.84378
6311	25457.65495
6312	25457.10053
6313	25454.58998
6314	25453.35407
6315	25451.79672
6316	25450.90234
6317	25448.80089
6318	25447.48679
6319	25446.21931
6320	25444.92146
6321	25443.07759
6322	25440.78317
6323	25439.93791
6324	25438.81523
6325	25434.92218
6326	25433.69759
6327	25430.90921
6328	25429.82555
6329	25429.03067
6330	25428.03371
6331	25427.62714
6332	25425.3957
6333	25424.49365
6334	25421.8196
